urlProducto;sizes;colors;base;areas;weight;MinQuantity;PriceBreaks,
25810-00048-PermissionedDataTShirt;XS#0|S#0|M#0|L#0|XL#0|XXL#0|XXXL#0;Black#000000#0;M|Black|Front|0;Front#0;0.4;0;0-9999999#0;
25810-00042-PermissionedDataTShirt;XS#0|S#0|M#0|L#0|XL#0|XXL#0|XXXL#0;Black#000000#0;M|Black|Front|0;Front#0;0.4;0;0-9999999#0;
25810-00043-PermissionedDataTShirt;XS#0|S#0|M#0|L#0|XL#0|XXL#0|XXXL#0;Black#000000#0;M|Black|Front|0;Front#0;0.4;0;0-9999999#0;
25810-00044-PermissionedDataTShirt;XS#0|S#0|M#0|L#0|XL#0|XXL#0|XXXL#0;Black#000000#0;M|Black|Front|0;Front#0;0.4;0;0-9999999#0;
25810-00045-PermissionedDataTShirt;XS#0|S#0|M#0|L#0|XL#0|XXL#0|XXXL#0;Black#000000#0;M|Black|Front|0;Front#0;0.4;0;0-9999999#0;
25810-00046-PermissionedDataTShirt;XS#0|S#0|M#0|L#0|XL#0|XXL#0|XXXL#0;Black#000000#0;M|Black|Front|0;Front#0;0.4;0;0-9999999#0;
25810-00047-PermissionedDataTShirt;XS#0|S#0|M#0|L#0|XL#0|XXL#0|XXXL#0;Black#000000#0;M|Black|Front|0;Front#0;0.4;0;0-9999999#0;
25810-00001-PermissionedDataTShirt;XS#0|S#0|M#0|L#0|XL#0|XXL#0|XXXL#0;Grey#bebfc1#0;M|Grey|Front|0;Front#0;1.15;0;0-9999999#0;
