urlProducto;sizes;colors;base;areas;weight;MinQuantity;PriceBreaks
19998-00116;XS#0|S#0|M#0|L#0|XL#0|XXL#0|XXXL#0;Black#000000#0;M|Black|Front|0;Front#0;1.4;0;0-9999999#0;
19998-00117;XS#0|S#0|M#0|L#0|XL#0|XXL#0|XXXL#0;Black#000000#0;M|Black|Front|0;Front#0;1.4;0;0-9999999#0;
19998-00044;XS#0|S#0|M#0|L#0|XL#0|XXL#0|XXXL#0;Black#000000#0;M|Black|Front|0;Front#0;1;0;0-999999#0;
19998-00118;XS#0|S#0|M#0|L#0|XL#0|XXL#0|XXXL#0;Grey#d3d3d3#0;M|Grey|Front|0;Front#0;0.4;0;0-9999999#0;
19998-00119;XS#0|S#0|M#0|L#0|XL#0|XXL#0|XXXL#0;Grey#d3d3d3#0;M|Grey|Front|0;Front#0;0.66;0;0-9999999#0;
